2022-03-29 15:54:31,402 - basicLogger - INFO - Start Periodic Processing
2022-03-29 15:54:33,684 - basicLogger - INFO - Received 273 events with a status code of 200
2022-03-29 15:54:33,685 - basicLogger - INFO - Received 532 events with a status code of 200
2022-03-29 15:54:33,687 - basicLogger - DEBUG - {'date_created': '2022-03-29 07:36:12.520639', 'id': 221, 'member_age': '20', 'member_id': '3fa85f64-5717-4562-b3fc-2c963f66afa6', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '7063765399'}
2022-03-29 15:54:34,298 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:26:11.698674', 'id': 709, 'machine_id': '23V9OPPENHTNFY050', 'machine_name': 'Bench', 'machine_time_used': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '4287163907'}
2022-03-29 15:54:34,301 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:26:11.710592', 'id': 710, 'machine_id': 'AJV90555BF9RNBTL9', 'machine_name': 'Bench', 'machine_time_used': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '7485827472'}
2022-03-29 15:54:34,301 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:26:11.727820', 'id': 711, 'machine_id': 'SVXU01KBYL7K19V8T', 'machine_name': 'Bench', 'machine_time_used': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '6547542218'}
2022-03-29 15:54:34,301 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:26:11.738450', 'id': 712, 'machine_id': 'XANY7X4I7JVMXGTBH', 'machine_name': 'Bench', 'machine_time_used': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '8204101283'}
2022-03-29 15:54:34,301 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:26:11.747554', 'id': 713, 'machine_id': 'X6F5ROSWSPRKN1D5U', 'machine_name': 'Bench', 'machine_time_used': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '9061555539'}
2022-03-29 15:54:34,302 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:26:12.020186', 'id': 714, 'machine_id': '9HZDUM80IFZC3AUHO', 'machine_name': 'Bench', 'machine_time_used': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '3778384562'}
2022-03-29 15:54:34,302 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:26:21.536618', 'id': 715, 'machine_id': '4HSL9ZZH855NRO34T', 'machine_name': 'Bench', 'machine_time_used': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '9296047284'}
2022-03-29 15:54:34,302 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:26:21.559107', 'id': 716, 'machine_id': 'CDP0OJVGNF0NR2PLF', 'machine_name': 'Bench', 'machine_time_used': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '4805151859'}
2022-03-29 15:54:34,302 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:26:22.137749', 'id': 717, 'machine_id': '41W0KT67N62X1KPOJ', 'machine_name': 'Bench', 'machine_time_used': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '5596959319'}
2022-03-29 15:54:34,302 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:26:22.151322', 'id': 718, 'machine_id': 'MIJSHPIUO82YSPZ48', 'machine_name': 'Bench', 'machine_time_used': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '7104800756'}
2022-03-29 15:54:34,304 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:26:22.162080', 'id': 719, 'machine_id': 'UWJ05PI9UI7LOOD6A', 'machine_name': 'Bench', 'machine_time_used': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '6535344437'}
2022-03-29 15:54:34,304 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:26:22.173011', 'id': 720, 'machine_id': 'XFM2WBAVXMQG5CBGH', 'machine_name': 'Bench', 'machine_time_used': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '6969935656'}
2022-03-29 15:54:34,304 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:26:22.202515', 'id': 721, 'machine_id': 'ADWM1M12TBSJ9HL75', 'machine_name': 'Bench', 'machine_time_used': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '4648049976'}
2022-03-29 15:54:34,304 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:26:22.217188', 'id': 722, 'machine_id': 'CW047Q70I5A8CL37J', 'machine_name': 'Bench', 'machine_time_used': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '1483765834'}
2022-03-29 15:54:34,304 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:26:22.227089', 'id': 723, 'machine_id': 'NSTASL1K6R6I7AH8D', 'machine_name': 'Bench', 'machine_time_used': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '1012915607'}
2022-03-29 15:54:34,305 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:26:22.505987', 'id': 724, 'machine_id': 'JN07GW41CNVM56PXZ', 'machine_name': 'Bench', 'machine_time_used': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '573071690'}
2022-03-29 15:54:34,312 - basicLogger - DEBUG - Updated stats values: {'num_membercheckin_readings': 1696, 'max_member_age_reading': '55', 'max_machine_name_reading': 'Bench', 'num_gymequipmentuse_readings': 1952, 'last_updated': '2022-03-22T15:30:40Z'}
2022-03-29 15:54:34,313 - basicLogger - INFO - End Periodic Processing
2022-03-29 15:54:36,403 - basicLogger - INFO - Start Periodic Processing
2022-03-29 15:54:36,992 - basicLogger - INFO - Received 100 events with a status code of 200
2022-03-29 15:54:36,993 - basicLogger - INFO - Received 100 events with a status code of 200
2022-03-29 15:54:36,993 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:24:42.020599', 'id': 394, 'member_age': '03', 'member_id': '9D3QJAO216RH7J12B', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '5992704685'}
2022-03-29 15:54:36,993 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:24:42.080992', 'id': 395, 'member_age': '21', 'member_id': 'Y655V408HWJ34IJK0', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '6211018302'}
2022-03-29 15:54:36,994 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:24:42.094939', 'id': 396, 'member_age': '14', 'member_id': 'CI4CB1V1TV7XFFMYR', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '3347537613'}
2022-03-29 15:54:36,994 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:24:42.214274', 'id': 397, 'member_age': '31', 'member_id': 'LB5MUB054L9BREIFE', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '3174036362'}
2022-03-29 15:54:36,994 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:24:42.417510', 'id': 398, 'member_age': '50', 'member_id': 'FMNNW51RBUMCGMNG5', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '1889543273'}
2022-03-29 15:54:36,994 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:24:42.490482', 'id': 399, 'member_age': '53', 'member_id': '888RURAN7P7XPX0O4', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '2342245028'}
2022-03-29 15:54:36,994 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:24:42.504111', 'id': 400, 'member_age': '04', 'member_id': 'PEZSHML70LY5UBNDR', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '8208756628'}
2022-03-29 15:54:36,994 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:24:42.586849', 'id': 401, 'member_age': '10', 'member_id': '5EV52NFH19506QDRG', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '4551209743'}
2022-03-29 15:54:36,996 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:24:42.685085', 'id': 402, 'member_age': '53', 'member_id': 'L8JQLJR35SQ18M58I', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '8026423911'}
2022-03-29 15:54:36,996 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:24:42.873525', 'id': 403, 'member_age': '54', 'member_id': 'F5R9J5YBWH6AV0GZ4', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '1072981758'}
2022-03-29 15:54:36,997 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:24:52.481407', 'id': 404, 'member_age': '24', 'member_id': 'OD9VQW7P6VYIPC52W', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '1312942528'}
2022-03-29 15:54:36,997 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:24:52.502632', 'id': 405, 'member_age': '21', 'member_id': '1ANM3TB9BMHAB1DME', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '3401354043'}
2022-03-29 15:54:36,997 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:24:52.511215', 'id': 406, 'member_age': '34', 'member_id': 'ZBKH4ZKIO1QN2JM39', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '6148463020'}
2022-03-29 15:54:36,997 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:24:52.567913', 'id': 407, 'member_age': '20', 'member_id': '0I4UBWGMLX3QDNHL4', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '8314149593'}
2022-03-29 15:54:36,997 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:24:53.006910', 'id': 408, 'member_age': '32', 'member_id': 'Y93Q2ZE2AMNS5ZBJO', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '833864815'}
2022-03-29 15:54:36,997 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:24:53.025911', 'id': 409, 'member_age': '54', 'member_id': 'LUBBH7623COGAVXB3', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '4417226911'}
2022-03-29 15:54:36,999 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:24:53.041622', 'id': 410, 'member_age': '45', 'member_id': 'JKDT16ZRF126H0LYZ', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '6009527089'}
2022-03-29 15:54:36,999 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:24:53.056917', 'id': 411, 'member_age': '03', 'member_id': 'T6TKSH04K6WAL3VGW', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '4936410672'}
2022-03-29 15:54:36,999 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:24:53.069541', 'id': 412, 'member_age': '52', 'member_id': 'ROJPOQ0UWR6OQG0F5', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '7129838439'}
2022-03-29 15:54:36,999 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:24:53.362542', 'id': 413, 'member_age': '03', 'member_id': 'XGTEMDKY4UTFGDP2U', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '4364016263'}
2022-03-29 15:54:36,999 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:03.177177', 'id': 414, 'member_age': '03', 'member_id': '2T1R29RMPFL2DYSIA', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '2805864775'}
2022-03-29 15:54:36,999 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:03.231111', 'id': 415, 'member_age': '11', 'member_id': 'X7ALZYTD9Z25V9ZLB', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '8083432924'}
2022-03-29 15:54:37,000 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:03.269337', 'id': 416, 'member_age': '35', 'member_id': '2KARCANOKNVRPAN0Y', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '6351577741'}
2022-03-29 15:54:37,000 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:03.280403', 'id': 417, 'member_age': '51', 'member_id': '84HPHF5UDJJWXVMC4', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '8169646127'}
2022-03-29 15:54:37,000 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:03.497227', 'id': 418, 'member_age': '05', 'member_id': 'UNR3E005JWPX398VD', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '7579942456'}
2022-03-29 15:54:37,000 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:03.560480', 'id': 419, 'member_age': '25', 'member_id': '12G0VR9DG1660GKU9', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '332281130'}
2022-03-29 15:54:37,000 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:03.573046', 'id': 420, 'member_age': '43', 'member_id': 'V2JV8PYIQ5OKM6RAA', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '1313537334'}
2022-03-29 15:54:37,000 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:03.584448', 'id': 421, 'member_age': '33', 'member_id': 'XO0BZWAEVEYZV6SMW', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '8183188189'}
2022-03-29 15:54:37,002 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:03.595093', 'id': 422, 'member_age': '45', 'member_id': '0RR6AIQ0Y0SW2E8PW', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '7860669684'}
2022-03-29 15:54:37,002 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:03.869812', 'id': 423, 'member_age': '51', 'member_id': 'WH8XN4AYXOEMJOKX4', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '9007614619'}
2022-03-29 15:54:37,002 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:13.707371', 'id': 424, 'member_age': '42', 'member_id': '0XMEJZVL585TRAUTK', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '5577566297'}
2022-03-29 15:54:37,002 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:13.721638', 'id': 425, 'member_age': '11', 'member_id': 'V3EWU86KSACINCX61', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '6146171860'}
2022-03-29 15:54:37,005 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:13.732658', 'id': 426, 'member_age': '04', 'member_id': '0HUVPCFKA4RBMIYJQ', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '3758440702'}
2022-03-29 15:54:37,005 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:13.742196', 'id': 427, 'member_age': '44', 'member_id': 'BJ5HZV1HGE407PCL0', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '3992488506'}
2022-03-29 15:54:37,005 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:13.969254', 'id': 428, 'member_age': '20', 'member_id': '3GWJ19WWXXJ0NA5Y6', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '690261340'}
2022-03-29 15:54:37,005 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:14.005888', 'id': 429, 'member_age': '40', 'member_id': 'DXEUICHFZIWUGC49U', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '3261165869'}
2022-03-29 15:54:37,005 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:14.021074', 'id': 430, 'member_age': '42', 'member_id': '6JCL6UQQ0978DQAUZ', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '9255095748'}
2022-03-29 15:54:37,005 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:14.030070', 'id': 431, 'member_age': '35', 'member_id': 'L0O9BOJ1EI4AINKUO', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '3647911415'}
2022-03-29 15:54:37,005 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:14.039247', 'id': 432, 'member_age': '02', 'member_id': 'DEENTSWZLY7TWS017', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '9332515710'}
2022-03-29 15:54:37,006 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:14.341062', 'id': 433, 'member_age': '24', 'member_id': 'Q9JOUPNIKI2SLETEY', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '9018677091'}
2022-03-29 15:54:37,006 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:24.078541', 'id': 434, 'member_age': '34', 'member_id': '1P03515QNUVLVCFUZ', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '4499625643'}
2022-03-29 15:54:37,006 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:24.123530', 'id': 435, 'member_age': '33', 'member_id': 'EG2OT1D3JX09ZJ1HH', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '9503984407'}
2022-03-29 15:54:37,006 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:24.138046', 'id': 436, 'member_age': '34', 'member_id': '91D1SU7RWOEZ9MLS1', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '3297235963'}
2022-03-29 15:54:37,009 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:24.150366', 'id': 437, 'member_age': '43', 'member_id': '50QWOENQYEJ5B6MAM', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '6407368768'}
2022-03-29 15:54:37,009 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:24.446273', 'id': 438, 'member_age': '10', 'member_id': 'BSU24VPGUALRLPLFG', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '6166956038'}
2022-03-29 15:54:37,009 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:24.467171', 'id': 439, 'member_age': '51', 'member_id': 'SF01O8HQK8UET9GRS', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '9186699749'}
2022-03-29 15:54:37,009 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:24.480237', 'id': 440, 'member_age': '03', 'member_id': 'ELK5XG0KJM6I4PFNQ', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '5407394208'}
2022-03-29 15:54:37,011 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:24.491779', 'id': 441, 'member_age': '22', 'member_id': '7DIRFXGQ8AI2X5ILM', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '3437422709'}
2022-03-29 15:54:37,011 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:24.500555', 'id': 442, 'member_age': '11', 'member_id': 'HBYR4BFEAKD9UC4A2', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '1329329870'}
2022-03-29 15:54:37,011 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:24.870522', 'id': 443, 'member_age': '51', 'member_id': 'O7FEW3L3TV7DFXNZA', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '9465214932'}
2022-03-29 15:54:37,012 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:34.458244', 'id': 444, 'member_age': '55', 'member_id': 'H2RSGLT2R2LU37I80', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '7644772156'}
2022-03-29 15:54:37,014 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:34.486335', 'id': 445, 'member_age': '23', 'member_id': '8E4QK5XBN7HLBVPDP', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '4644638348'}
2022-03-29 15:54:37,015 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:34.520650', 'id': 446, 'member_age': '50', 'member_id': '6YA3ZL96FV7QQ294P', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '7415183042'}
2022-03-29 15:54:37,015 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:34.530433', 'id': 447, 'member_age': '22', 'member_id': 'DXMOXXA8G8PHLCWG8', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '6350256756'}
2022-03-29 15:54:37,015 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:35.015122', 'id': 448, 'member_age': '25', 'member_id': '1ARA3KW5Y0HUTQDAG', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '9633380168'}
2022-03-29 15:54:37,015 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:35.040709', 'id': 449, 'member_age': '41', 'member_id': '9N8YLWCS2RIHXBFKW', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '4867201501'}
2022-03-29 15:54:37,018 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:35.058783', 'id': 450, 'member_age': '13', 'member_id': 'LSD5T6I8E8W7042CL', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '5413499936'}
2022-03-29 15:54:37,018 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:35.067780', 'id': 451, 'member_age': '15', 'member_id': '2DWT1IEOMYFSRDODO', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '7427705274'}
2022-03-29 15:54:37,018 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:35.079883', 'id': 452, 'member_age': '10', 'member_id': '1LZN7U9RJTWFZ2X2U', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '5716019086'}
2022-03-29 15:54:37,018 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:35.398413', 'id': 453, 'member_age': '31', 'member_id': 'HMECDAGD4Y9O57TEM', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '3123835099'}
2022-03-29 15:54:37,019 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:45.151019', 'id': 454, 'member_age': '43', 'member_id': 'RUGFP4UINT2GG7RHZ', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '2995844489'}
2022-03-29 15:54:37,023 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:45.163976', 'id': 455, 'member_age': '21', 'member_id': 'NLLSBIENYFXREJO17', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '5064068437'}
2022-03-29 15:54:37,023 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:45.370612', 'id': 456, 'member_age': '11', 'member_id': 'RF60BR2IEMRQW7HTX', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '8453497890'}
2022-03-29 15:54:37,023 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:45.381242', 'id': 457, 'member_age': '53', 'member_id': 'V5PL0BT3AOJV5DGVN', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '4928700108'}
2022-03-29 15:54:37,024 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:45.450154', 'id': 458, 'member_age': '01', 'member_id': 'BS6PY1PM5TAXUBX5X', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '5801720881'}
2022-03-29 15:54:37,024 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:45.460940', 'id': 459, 'member_age': '23', 'member_id': 'IJWESKN6VU2WZVNL9', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '3439429969'}
2022-03-29 15:54:37,024 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:45.503860', 'id': 460, 'member_age': '04', 'member_id': 'VXA6J0MMUP00KXH01', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '3126810642'}
2022-03-29 15:54:37,027 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:45.514892', 'id': 461, 'member_age': '30', 'member_id': 'PFQQCUQJWMDOLN53J', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '1218033761'}
2022-03-29 15:54:37,027 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:45.523697', 'id': 462, 'member_age': '32', 'member_id': 'HJH7GAU20UEK8YIYZ', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '7664917486'}
2022-03-29 15:54:37,027 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:45.792143', 'id': 463, 'member_age': '04', 'member_id': 'X5H5QBVC24S7MVQP4', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '7835542398'}
2022-03-29 15:54:37,028 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:55.515251', 'id': 464, 'member_age': '54', 'member_id': 'A5TSYYJGVWQ9GBZUO', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '113992589'}
2022-03-29 15:54:37,028 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:55.525131', 'id': 465, 'member_age': '04', 'member_id': 'Q5Q2TSMKPBIBDULXV', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '236366020'}
2022-03-29 15:54:37,029 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:55.928058', 'id': 466, 'member_age': '55', 'member_id': 'AXFB8BZSDXHYGHX96', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '6813070819'}
2022-03-29 15:54:37,029 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:55.941294', 'id': 467, 'member_age': '51', 'member_id': '8EBFSUM9LE6T1A3AC', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '1409071250'}
2022-03-29 15:54:37,030 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:55.953589', 'id': 468, 'member_age': '41', 'member_id': 'D7EZ4NPFINFD11GKB', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '5470932570'}
2022-03-29 15:54:37,030 - basicLogger - DEBUG - {'date_created': '2022-03-29 21:25:55.961833', 'id': 469, 'member_age': '51', 'member_id': '24ZIHMWJM73VH6GVT', 'member_name': 'John', 'member_time_entered': '2016-08-29T09:12:33.001000+00:00', 'trace_id': '3983351841'}
